Stop Number,Total Routes,Description,Route 1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Route 10,Route 11,Route 12,Route 13
13075,2,Broderick St & Francisco St,30,30
13076,2,Broderick St & Jefferson St,30,30
13077,2,Broderick St & North Point St,30,30
13978,1,Brotherhood Way & Chumasero Dr,57
17792,1,Brotherhood Way & Chumasero Dr,58
17797,1,Brotherhood Way & Church Access Rd,58
17796,1,Brotherhood Way & Grace Community Church,58
17801,1,Brotherhood Way & Grace Community Church,58
17793,1,Brotherhood Way & Summit Way,58
17798,1,Brotherhood Way & Summit Way,58
13731,0,Bryant St & 16th St
13730,0,Bryant St & 16th St
13733,1,Bryant St & 17th St,27
13732,1,Bryant St & 17th St,27
13735,1,Bryant St & 18th St,27
13734,1,Bryant St & 18th St,27
13736,1,Bryant St & 19th St,27
13737,1,Bryant St & 19th St,27
13739,1,Bryant St & 20th St,27
13738,1,Bryant St & 20th St,27
13741,1,Bryant St & 21st St,27
13740,1,Bryant St & 21st St,27
13743,1,Bryant St & 22nd St,27
13742,1,Bryant St & 22nd St,27
13745,1,Bryant St & 23rd St,27
13744,1,Bryant St & 23rd St,27
13747,0,Bryant St & 24th St
13746,0,Bryant St & 24th St
13748,1,Bryant St & 25th St,27
13749,1,Bryant St & 25th St,27
13751,1,Bryant St & 26th St,27
13750,1,Bryant St & 26th St,27
13723,3,Bryant St & 4th St,8BX,8AX,8
13724,3,Bryant St & 5th St,8BX,8AX,8
13725,2,Bryant St & 6th St,8BX,8AX
13756,1,Bryant St & Mariposa St,27
13757,1,Bryant St & Mariposa St,27
13794,1,Buchanan St & Bay St,43
13803,1,Buckingham Way & Winston Dr,57
17807,1,Buckingham Way & Winston Dr,57
13818,1,Buena Vista Ave E & Buena Vista Ter,37
13819,1,Buena Vista Ter & Buena Vista Ave E,37
13820,1,Buena Vista Ter & Roosevelt Way,37
13712,1,Burnett Ave & Crestline Dr,37
17685,1,Burnett Ave & Dawnview Way,37
13713,1,Burnett Ave & Dawnview Way,37
13812,1,Bush St & Hyde St,27
13814,1,Bush St & Leavenworth St,27
13815,1,Bush St & Montgomery St,1X
13924,2,Cabrillo St & 47th Ave,18,31
13925,5,Cabrillo St & 47th Ave,18,31,18,31,31
17539,1,Cabrillo St & 7th Ave,44
17538,2,Cabrillo St & 7th Ave,5,44
13927,0,Cabrillo St & La Playa St
17204,3,Cabrillo St & La Playa St,31,31,31
13830,3,California St & 10th Ave,1X,1,1
13828,2,California St & 10th Ave,1X,1
13831,2,California St & 12th Ave,1X,1
13832,3,California St & 12th Ave,1X,1,1
13834,3,California St & 16th Ave,1X,1,1
13833,2,California St & 16th Ave,1X,1
13836,3,California St & 19th Ave,1X,1,1
13835,2,California St & 19th Ave,1X,1
13837,2,California St & 22nd Ave,1X,1
13838,3,California St & 22nd Ave,1X,1,1
13839,2,California St & 25th Ave,1X,1
13840,3,California St & 25th Ave,1X,1,1
13842,3,California St & 28th Ave,1X,1,1
13841,2,California St & 28th Ave,1X,1
13844,3,California St & 30th Ave,1X,1,1
13843,2,California St & 30th Ave,1X,1
13823,3,California St & 4th Ave,1X,1,1
13822,2,California St & 4th Ave,1X,1
13824,2,California St & 6th Ave,28R,1X
17844,0,California St & 6th Ave
13825,1,California St & 6th Ave,1X
13826,0,California St & 7th Ave
13827,3,California St & 8th Ave,1X,1,1
17160,2,California St & 8th Ave,1X,1
13846,3,California St & Arguello Blvd,1X,1,1
13845,2,California St & Arguello Blvd,1X,1
13847,2,California St & Baker St,1,1
13848,1,California St & Baker St,1
13851,1,California St & Battery St,1X
13849,1,California St & Battery St,CA
17444,2,California St & Battery St,30X,CA
13852,2,California St & Cherry St,1X,1
13853,3,California St & Cherry St,1X,1,1
13855,1,California St & Davis St,CA
17294,1,California St & Davis St,CA
13857,1,California St & Davis St,CA
13858,2,California St & Divisadero St,1,1
13859,1,California St & Divisadero St,1
13860,0,California St & Drumm St
13863,1,California St & Front St,CA
13864,1,California St & Front St,CA
13866,1,California St & Grant Ave,CA
13865,1,California St & Grant Ave,CA
13868,0,California St & Hyde St
13867,0,California St & Hyde St
13869,1,California St & Jones St,CA
13870,1,California St & Jones St,CA
13872,1,California St & Kearny St,CA
13871,1,California St & Kearny St,CA
13874,2,California St & Larkin St,CA,CA
13873,1,California St & Larkin St,CA
13876,3,California St & Laurel St,1X,1,1
13875,2,California St & Laurel St,1X,1
13878,1,California St & Leavenworth St,CA
13877,1,California St & Leavenworth St,CA
13881,1,California St & Mason St,CA
13880,1,California St & Mason St,CA
13883,1,California St & Montgomery St,CA
13882,1,California St & Montgomery St,CA
13886,2,California St & Park Presidio Blvd,1X,1
13887,3,California St & Park Presidio Blvd,1X,1,1
13885,1,California St & Pierce St,1
13884,2,California St & Pierce St,1,1
13889,2,California St & Polk St,CA,CA
13888,1,California St & Polk St,CA
13890,0,California St & Powell St
13891,0,California St & Powell St
13893,0,California St & Presidio Ave
13892,1,California St & Presidio Ave,2
13894,1,California St & Sansome St,CA
13895,1,California St & Sansome St,CA
13897,3,California St & Spruce St,1X,1,1
13896,2,California St & Spruce St,1X,1
13899,1,California St & Stockton St,CA
13900,1,California St & Stockton St,CA
13901,1,California St & Taylor St,CA
13902,1,California St & Taylor St,CA
17142,0,California St & Van Ness Ave
14337,1,Cargo Way & 3rd St,91
14338,1,Cargo Way & 3rd St,91
13911,4,Carl St & Cole St,N,NBUS,N,NOWL
13909,1,Carl St & Cole St,N
17282,2,Carl St & Cole St,NOWL,NBUS
13912,2,Carl St & Hillway Ave,NOWL,NBUS
13913,1,Carl St & Hillway Ave,NOWL
13915,4,Carl St & Stanyan St,N,NBUS,N,NOWL
13914,3,Carl St & Stanyan St,NOWL,NBUS,N
14204,1,Carmel St & Belvedere St,37
14205,1,Carmel St & Twin Peaks Blvd,37
13920,1,Cashmere St & Hudson Ave,54
13921,1,Cashmere St & La Salle Ave,54
13922,1,Cashmere St & Whitney Young Cir,54
14307,2,Castro St & 14th St,24,24
14308,2,Castro St & 14th St,24,24
14310,2,Castro St & 15th St,24,24
14309,2,Castro St & 15th St,24,24
14312,2,Castro St & 16th St,24,24
14311,2,Castro St & 16th St,24,24
14313,2,Castro St & 17th St,24,24
14314,0,Castro St & 18th St
14315,1,Castro St & 18th St,35
14317,2,Castro St & 19th St,24,24
14316,3,Castro St & 19th St,35,24,24
14318,3,Castro St & 20th St,35,24,24
14319,2,Castro St & 20th St,24,24
14320,2,Castro St & 21st St,24,24
14321,2,Castro St & 21st St,24,24
14323,2,Castro St & 22nd St,24,24
14322,2,Castro St & 22nd St,24,24
14325,2,Castro St & 23rd St,24,24
14324,2,Castro St & 23rd St,24,24
14326,0,Castro St & 24th St
14327,0,Castro St & 24th St
14328,4,Castro St & 25th St,48,48,24,24
14329,2,Castro St & 25th St,24,24
17290,2,Castro St & 26th St,24,24
14331,2,Castro St & Duboce Ave,24,24
14330,2,Castro St & Duboce Ave,24,24
14332,2,Castro St & Elizabeth St,24,24
14333,2,Castro St & Elizabeth St,24,24
14334,2,Castro St & Market St,24,24
17067,0,Cayuga Ave & Onondaga Ave
17750,1,C. Chavez St&Florida St,27
17751,1,C. Chavez St&Harrison St,27
13930,1,Cesar Chavez St & Florida St,27
13932,1,Cesar Chavez St & Folsom St,27
13931,2,Cesar Chavez St & Folsom St,12,27
13934,1,Cesar Chavez St & Harrison St,27
13935,1,Cesar Chavez St & Mission St,12
17551,2,Cesar Chavez St & Mission St,27,12
13936,2,Cesar Chavez St & South Van Ness Ave,12,27
17592,2,Cesar Chavez St & Valencia St,36,27
13966,1,Chenery St & 30th St,36
13965,1,Chenery St & 30th St,36
13967,2,Chenery St & Castro St,35,36
13968,1,Chenery St & Fairmount St,36
13969,2,Chenery St & Mateo St,35,36
13970,2,Chenery St & Mateo St,35,36
13971,2,Chenery St & Miguel St,35,36
13972,2,Chenery St & Miguel St,35,36
13973,2,Chenery St & Natick St,35,36
13974,1,Chenery St & Randall St,36
13975,1,Chenery St & Randall St,36
13976,2,Chenery St & Roanoke St,35,36
13977,2,Chenery St & Roanoke St,35,36
13940,2,Chestnut St & Divisadero St,30,30
13942,0,Chestnut St & Fillmore St
13941,0,Chestnut St & Fillmore St
17857,2,Chestnut St & Gough St,30,30
17856,3,Chestnut St & Gough St,30X,30,30
13948,3,Chestnut St & Laguna St,30X,30,30
13947,2,Chestnut St & Laguna St,30,30
13953,3,Chestnut St & Pierce St,30X,30,30
13952,2,Chestnut St & Pierce St,30,30
13957,2,Chestnut St & Van Ness Ave,30,30
13958,2,Chestnut St & Webster St,30,30
13959,3,Chestnut St & Webster St,30X,30,30
13960,1,Chicago Way & Cordova Ave,43
13961,1,Chicago Way & Cordova Ave,43
13963,1,Chicago Way & Naylor St,43
13962,1,Chicago Way & Naylor St,43
13964,1,Chicago Way & South Hill Blvd,43
17876,0,Chinatown - Rose Pak Station
13979,1,Chumasero Dr & Brotherhood Way,57
13981,1,Chumasero Dr & Font Blvd,57
17805,1,Chumasero Dr & Galindo Ave,57
13985,2,Church St & 16th St,J,J
13984,3,Church St & 16th St,J,22,22
13987,1,Church St & 18th St,J
16218,1,Church St & 22nd St,J
13994,2,Church St & 22nd St,J,J
13995,0,Church St & 24th St
13996,0,Church St & 24th St
18156,1,Church St & 26 St,J
18155,2,Church St & 26th St,J,J
18157,2,Church St & 28th St,J,J
18158,1,Church St & 28th St,J
13999,2,Church St & 29th St,J,J
14000,0,Church St & 30th St
14004,0,Church St & Day St
17074,1,Church St & Duboce Ave,22
14005,2,Church St & Duboce Ave,22,22
14006,0,Church St & Duboce Ave
17073,2,Church St & Market St,J,J
18059,1,Church St & Market St,J
15923,1,City College Bookstore,43
15922,1,City College Bookstore,43
15926,0,City College Terminal
14335,1,City View Way & Knollview Way,36
14032,1,Clarendon Ave & Clarendon Woods S,36
14033,1,Clarendon Ave & Galewood Circle,36
14035,1,Clarendon Ave & Olympia Way,36
14037,1,Clarendon Ave & Panorama Dr,36
18154,2,Clay St & Davis St,12,12
14015,0,Clay St & Drumm St
14016,1,Clay St & Franklin St,1
14017,3,Clay St & Front St,12,12,1
14018,1,Clay St & Grant Ave,1
14019,1,Clay St & Hyde St,1
14020,1,Clay St & Jones St,1
14021,1,Clay St & Kearny St,1
14022,1,Clay St & Larkin St,1
14023,1,Clay St & Leavenworth St,1
14024,1,Clay St & Mason St,1
14025,2,Clay St & Montgomery St,30X,1
14026,0,Clay St & Polk St
14027,0,Clay St & Powell St
14028,2,Clay St & Sansome St,12,12
14029,1,Clay St & Stockton St,1
14030,1,Clay St & Taylor St,1
14031,1,Clay St & Van Ness Ave,1
14073,2,Clayton St & Carl St,6,6
14074,1,Clayton St & Carl St,6
14077,2,Clayton St & Carmel St,33,33
14076,1,Clayton St & Corbett Ave,33
14075,2,Clayton St & Corbett Ave,33,33
14078,2,Clayton St & Frederick St,6,6
14079,2,Clayton St & Market St,33,33
14080,1,Clayton St & Market St,33
14082,1,Clayton St & Parnassus Ave,6
14081,2,Clayton St & Parnassus Ave,6,6
14070,1,Clayton St & Twin Peaks Blvd,33
14069,2,Clement St & Legion Of Honor Dr,18,18
18000,0,Clipper Cove Way & Treasure Island Rd
14071,2,Clipper St & Diamond Heights Blvd,48,48
18035,1,Clipper St & Douglass St,48
18034,2,Clipper St & Douglass St,48,48
18067,2,Clipper St & Grand View Ave,48,48
14072,2,Clipper St & Portola Dr,48,52
14087,0,Coit Tower
14088,1,Cole St & 17th St,37
14089,1,Cole St & Alma St,37
14090,1,Cole St & Alma St,37
14092,2,Cole St & Carl St,37,43
14091,3,Cole St & Carl St,37,NOWL,43
14093,1,Cole St & Carmel St,37
14094,4,Cole St & Frederick St,37,43,NOWL,NBUS
14095,4,Cole St & Haight St,37,NBUS,NOWL,43
14096,4,Cole St & Haight St,37,43,NOWL,NBUS
14097,1,Cole St & Parnassus Ave,37
14098,1,Cole St & Parnassus Ave,37
14099,4,Cole St & Waller St,37,NBUS,NOWL,43
14100,4,Columbus Ave & Bay St,30,91,30,30
14101,2,Columbus Ave & Broadway,8BX,8
14103,4,Columbus Ave & Chestnut St,30,30,30,91
14104,1,Columbus Ave & Chestnut St,PM
17181,2,Columbus Ave & Chestnut St,PM,PM
14105,4,Columbus Ave & Filbert St,30,91,30,30
14107,4,Columbus Ave & Francisco St,30,91,30,30
14106,4,Columbus Ave & Francisco St,30,30,30,91
14108,2,Columbus Ave & Green St,8BX,8
14111,2,Columbus Ave & Kearny St,8BX,8
14114,4,Columbus Ave & Lombard St,30,91,30,30
14113,1,Columbus Ave & Lombard St,PM
14115,4,Columbus Ave & Mason St,30,30,30,91
14116,4,Columbus Ave & North Point St,30,30,30,91
14118,4,Columbus Ave & Taylor St,30,91,30,30
14119,2,Columbus Ave & Union St,8BX,8
14120,0,Columbus Ave & Union St
14771,1,Concourse Dr At Acad Of Sciences,44
14123,1,Connecticut St & 17th St,55
14124,1,Connecticut St & 17th St,55
14126,1,Connecticut St & 18th St,55
14125,1,Connecticut St & 18th St,55
14127,1,Connecticut St & 19th St,55
17544,1,Connecticut St & 19th St,55
14128,1,Connecticut St & 25th St,19
14130,1,Connecticut St & 26th St,19
14129,1,Connecticut St & 26th St,19
14131,0,Connecticut St & Cesar Chavez St
14132,0,Connecticut St & Cesar Chavez St
14172,1,Corbett Ave & Clayton St,37
14171,1,Corbett Ave & Clayton St,37
14173,1,Corbett Ave & Cuesta Ct,37
14175,1,Corbett Ave & Danvers St,37
14174,1,Corbett Ave & Danvers St,37
14176,1,Corbett Ave & Douglass St,37
14178,1,Corbett Ave & Graystone Ter,37
14177,1,Corbett Ave & Graystone Ter,37
14179,1,Corbett Ave & Hattie St,37
14180,1,Corbett Ave & Hattie St,37
14181,1,Corbett Ave & Hopkins Ave,37
14182,1,Corbett Ave & Iron Aly,37
14183,1,Corbett Ave & Mars St,37
14184,1,Corbett Ave & Mars St,37
14185,1,Corbett Ave & Ord St,37
14187,1,Corbett Ave & Romain St,37
14186,1,Corbett Ave & Romain St,37
14137,1,Cordova Ave & Prague St,43
14138,1,Cordova Ave & Winding Way,43
14139,1,Cordova Ave & Winding Way,43
14143,2,Cortland Ave & Andover St,24,24
14142,2,Cortland Ave & Andover St,24,24
18081,0,Cortland Ave & Bayshore Blvd
14148,0,Cortland Ave & Bayshore Blvd
14145,2,Cortland Ave & Bocana St,24,24
14146,2,Cortland Ave & Bocana St,24,24
14147,2,Cortland Ave & Bradford St,24,24
17213,2,Cortland Ave & Bronte St,24,24
14152,2,Cortland Ave & Ellsworth St,24,24
14151,2,Cortland Ave & Ellsworth St,24,24
14149,2,Cortland Ave & Elsie St,24,24
14150,2,Cortland Ave & Elsie St,24,24
14154,2,Cortland Ave & Folsom St,24,24
14153,2,Cortland Ave & Folsom St,24,24
14155,0,Cortland Ave & Hilton St
14157,2,Cortland Ave & Mission St,24,24
14156,2,Cortland Ave & Mission St,24,24
14158,3,Cortland Ave & Prentiss St,24,67,24
14159,3,Cortland Ave & Prentiss St,67,24,24
14161,2,Cortland Ave & Prospect Ave,24,24
14160,2,Cortland Ave & Prospect Ave,24,24
14188,1,Crescent Ave & Agnon Ave,23
17689,1,Crescent Ave & Anderson St,23
14190,1,Crescent Ave & Andover St,23
14189,1,Crescent Ave & Andover St,23
14191,1,Crescent Ave & Arnold Ave,23
14192,1,Crescent Ave & College Ave,23
17209,1,Crescent Ave & Ellsworth St,23
14196,1,Crescent Ave & Folsom St,23
14195,1,Crescent Ave & Folsom St,23
14197,1,Crescent Ave & Leese St,23
14198,1,Crescent Ave & Mission St,23
14199,1,Crescent Ave & Murray St,23
14200,1,Crescent Ave & Porter St,23
14201,1,Crescent Ave & Putnam St,23
14202,1,Crescent Ave & Putnam St,23
14203,1,Crescent Ave & Roscoe St,23
14207,1,Crespi Dr & Varela Ave,29
17020,1,Crestline Dr & Burnett Ave,37
18153,0,Crissy Field Terminal
18150,0,Crissy Field Terminal
16984,2,Cross Over Dr & Fulton St,29,29
17758,2,Crossover Dr & Lincoln St,91,28
14336,1,Curtis St & Prague St,43
13612,0,Cyril Magnin St & Market St
17925,0,Daly City BART Parking Lot E
17842,0,Daly City BART Station
14341,0,Daly City BART Station
17606,0,Daly City BART West Station Rd
14347,1,Davis St & Pine St,30X
14350,1,De Haro St & 16th St,19
14351,1,De Haro St & 17th St,19
14352,1,De Haro St & 18th St,19
14353,1,De Haro St & 19th St,19
14354,1,De Haro St & 20th St,19
14355,1,De Haro St & 22nd St,19
14356,0,De Haro St & 23rd St
14357,1,De Haro St & Mariposa St,19
14358,1,De Haro St & Southern Heights Ave,19
14439,1,Delta St & Tioga Ave,56
14360,2,Diamond Heights Blvd & Addison St,35,52
14361,1,Diamond Heights Blvd & Berkeley,52
14362,1,Diamond Heights Blvd & Berkeley Way,52
14363,1,Diamond Heights Blvd & Diamond St,52
14364,1,Diamond Heights Blvd & Diamond St,52
17229,1,Diamond Heights Blvd & Duncan St,52
14366,1,Diamond Heights Blvd & Duncan St,52
14368,1,Diamond Heights Blvd & Gold Mine Dr,52
14369,0,Diamond Heights Blvd & Gold Mine Dr
14367,0,Diamond Heights Blvd & Gold Mine Dr
14371,2,Diamond St & 24th St,35,48
14372,1,Diamond St & 25th St,35
14373,2,Diamond St & 25th St,35,48
14375,1,Diamond St & 26th St,35
14374,1,Diamond St & 26th St,35
14377,1,Diamond St & 27th St,35
14376,1,Diamond St & 27th St,35
14378,1,Diamond St & 28th St,35
14379,1,Diamond St & 28th St,35
14381,1,Diamond St & 29th St,35
14380,1,Diamond St & 29th St,35
14382,1,Diamond St & Arbor St,52
14383,1,Diamond St & Arbor St,52
14387,0,Diamond St & Bosworth St
14386,0,Diamond St & Bosworth St
14384,1,Diamond St & Cesar Chavez St,35
14385,1,Diamond St & Cesar Chavez St,35
14389,3,Diamond St & Chenery St,35,52,36
14388,3,Diamond St & Chenery St,35,36,52
14390,1,Diamond St & Clipper St,35
14391,1,Diamond St & Clipper St,35
14393,1,Diamond St & Conrad St,52
14392,1,Diamond St & Conrad St,52
14394,0,Diamond St & Diamond Heights Blvd
14397,0,Diamond St & Diamond Heights Blvd
14395,1,Diamond St & Diamond Heights Blvd,52
14398,1,Diamond St & Duncan St,35
14399,1,Diamond St & Duncan St,35
14400,1,Diamond St & Moffitt St,52
14401,1,Diamond St & Moffitt St,52
17251,1,Diamond St (South)/Diamond Hts,52
14402,1,Diamond St & Surrey St,52
14403,1,Diamond St & Surrey St,52
14404,1,Diamond St & Sussex St,52
14405,1,Diamond St & Sussex St,52
17568,3,Divisadero St & Bay St,30,30,30
14406,1,Divisadero St & Bay St,30X
14407,3,Divisadero St & Beach St,30,30,30
14408,1,Divisadero St & Bush St,24
14410,2,Divisadero St & California St,24,24
14409,1,Divisadero St & California St,24
14411,1,Divisadero St & Chestnut St,30X
14413,2,Divisadero St & Clay St,24,24
14412,1,Divisadero St & Clay St,24
14415,1,Divisadero St & Eddy St,31
14414,0,Divisadero St & Eddy St
14418,4,Divisadero St & Francisco St,30,30X,30,30
14421,1,Divisadero St & Geary Blvd,24
14422,2,Divisadero St & Geary Blvd,24,24
14424,1,Divisadero St & Haight St,NBUS
14423,0,Divisadero St & Haight St
14425,2,Divisadero St & Hayes St,24,24
14426,2,Divisadero St & Hayes St,24,24
14427,1,Divisadero St & Jackson St,24
14429,2,Divisadero St & Mcallister St,24,24
14428,2,Divisadero St & Mcallister St,24,24
14430,3,Divisadero St & North Point St,30,30,30
14431,2,Divisadero St & Oak St,24,24
14432,2,Divisadero St & Oak St,24,24
14433,2,Divisadero St & Pine St,24,24
14434,0,Divisadero St & Sutter St
14435,0,Divisadero St & Sutter St
14436,3,Division St & Bryant St,90,9,9
14437,1,Division St & Rhode Island St,19
14438,1,Division St & Townsend St,19
17860,1,Donahue St & Innes Ave,19
14440,1,Donahue St & Innes Ave,19
14726,0,Don Chee Way/Steuart St
14727,0,Don Chee Way/Steuart St
14443,1,Douglass St & 24th St,35
14444,1,Douglass St & Alvarado St,35
14445,1,Drumm St & California St,12
10913,0,Dublin St & La Grande Ave
14447,1,Duboce Ave & Church St,N
18061,0,Duboce Ave & Church St
14448,0,Duboce Ave & Church St
14451,0,Duboce Ave & Noe St
17075,1,Duboce Ave & Noe St,NBUS
17252,1,Duboce St/Noe St/Duboce Park,N
17228,1,Duncan St & Amber Dr,52
14453,1,Duncan St & Amber Dr,52
14454,1,Duncan St & Cameo Way,52
14455,1,Duncan St & Diamond Heights Blvd,52
14456,0,Earl St & Kirkwood Ave
14473,2,Eddy St & Buchanan St,31,31
14472,1,Eddy St & Buchanan St,31
14474,2,Eddy St & Divisadero St,31,31
14475,1,Eddy St & Fillmore St,31
14476,2,Eddy St & Fillmore St,31,31
14478,2,Eddy St & Gough St,31,31
14477,1,Eddy St & Gough St,31
14479,2,Eddy St & Hyde St,31,31
14480,2,Eddy St & Jones St,31,31
14485,2,Eddy St & Laguna St,31,31
14484,1,Eddy St & Laguna St,31
14482,3,Eddy St & Larkin St,31,19,31
14481,1,Eddy St & Larkin St,31
14483,2,Eddy St & Leavenworth St,31,31
14487,1,Eddy St & Pierce St,31
14488,2,Eddy St & Pierce St,31,31
14490,3,Eddy St & Polk St,31,19,31
14489,1,Eddy St & Polk St,31
14492,2,Eddy St & Scott St,31,31
14491,1,Eddy St & Scott St,31
14493,2,Eddy St & Taylor St,31,31
14494,0,Eddy St & Van Ness Ave
14495,0,Eddy St & Van Ness Ave
14568,0,Ellsworth St & Crescent Ave
17281,3,Embarcadero & Sansome St,LOWL,F,FBUS
17993,1,Essex St & Folsom St,12
14545,1,Eucalyptus Dr & 19th Ave,57
14544,1,Eucalyptus Dr & 19th Ave,57
14546,1,Eucalyptus Dr & Junipero Serra Blvd,57
14535,1,Eureka St & 18th St,35
14536,1,Eureka St & 19th St,35
14537,1,Eureka St & 20th St,35
14539,1,Eureka St & 21st St,35
14538,1,Eureka St & 21st St,35
14540,1,Eureka St & 22nd St,35
14543,1,Eureka St & Market St,35
14547,3,Evans Ave & 3rd St,44,44,91
14549,1,Evans Ave & Cesar Chavez St,19
14551,3,Evans Ave & Keith St,44,19,44
14550,2,Evans Ave & Keith St,44,19
14548,1,Evans Ave & Marin St,19
14553,3,Evans Ave & Mendell St,44,19,44
17077,2,Evans Ave & Mendell St,44,19
14552,3,Evans Ave & Middle Point Rd,44,19,44
14556,1,Evans Ave & Napoleon St,19
14555,2,Evans Ave & Newhall St,19,91
14564,3,Evans Ave Opposite Us Post Office,44,19,44
14559,0,Evans Ave & Phelps St
14560,1,Evans Ave & Phelps St,19
17285,1,Evans Ave & Quint St,19
14561,1,Evans Ave & Quint St,19
14562,1,Evans Ave & Selby St,19
17286,1,Evans Ave & Selby St,19
14558,2,Evans Ave & Uspo,44,19
14571,1,Excelsior Ave & Madrid St,52
14572,0,Excelsior Ave & Mission St
14573,1,Excelsior Ave & Naples St,52
14574,1,Excelsior Ave & Paris St,52
14576,2,Executive Park Blvd & Blanken Ave,56,56
17747,2,Executive Park Blvd & Thomas Mellon Dr,56,56
14579,1,Farnum St & Moffitt St,35
14581,1,Felton St & Amherst St,54
14582,1,Felton St & Amherst St,54
14583,1,Felton St & Cambridge St,54
14584,1,Felton St & Cambridge St,54
14588,1,Felton St & Harvard St,54
14587,1,Felton St & Harvard St,54
14589,1,Felton St & Madison St,54
14590,1,Felton St & Madison St,54
14593,1,Felton St & Peru Ave,54
14596,1,Felton St & University St,54
14603,0,Fillmore St & Bay St
14606,2,Fillmore St & Beach St,22,22
14607,2,Fillmore St & Beach St,22,22
14605,2,Fillmore St & Broadway,22,22
14604,1,Fillmore St & Broadway,22
14610,2,Fillmore St & Cervantes Blvd,22,22
14608,1,Fillmore St & Chestnut St,22
14609,0,Fillmore St & Chestnut St
14612,2,Fillmore St & Eddy St,22,22
14611,1,Fillmore St & Eddy St,22
14615,2,Fillmore St & Geary Blvd,22,22
14614,1,Fillmore St & Geary Blvd,22
14613,1,Fillmore St & Golden Gate Ave,22
14617,2,Fillmore St & Grove St,22,22
14616,1,Fillmore St & Grove St,22
14618,0,Fillmore St & Haight St
17636,0,Fillmore St & Haight St
14620,0,Fillmore St & Haight St
14621,1,Fillmore St & Hayes St,22
14622,2,Fillmore St & Hayes St,22,22
14623,1,Fillmore St & Jackson St,22
14624,2,Fillmore St & Jackson St,22,22
14625,2,Fillmore St & Jefferson St,22,22
14627,2,Fillmore St & Lombard St,22,22
14626,1,Fillmore St & Lombard St,22
14629,0,Fillmore St & Mcallister St
14628,0,Fillmore St & Mcallister St
14630,2,Fillmore St & North Point St,22,22
14631,1,Fillmore St & Oak St,22
14632,2,Fillmore St & Oak St,22,22
14633,1,Fillmore St & O'Farrell St,22
14634,2,Fillmore St & O'Farrell St,22,22
14636,2,Fillmore St & Pine St,22,22
14635,1,Fillmore St & Pine St,22
14637,2,Fillmore St & Sacramento St,22,22
14638,1,Fillmore St & Sacramento St,22
14641,0,Fillmore St & Sutter St
14640,0,Fillmore St & Sutter St
14642,2,Fillmore St & Turk St,22,22
14643,1,Fillmore St & Union St,22
14645,2,Fitzgerald Ave & Hawes St,29,29
14646,2,Fitzgerald Ave & Ingalls St,29,29
14647,2,Fitzgerald Ave & Jennings St,29,29
14648,0,Fitzgerald Ave & Keith St
14649,1,Foerster St & Flood Ave,43
14650,1,Foerster St & Judson Ave,43
14652,1,Foerster St & Mangels Ave,36
14651,1,Foerster St & Mangels Ave,36
17528,0,Foerster Street & Monterey Blvd
14654,1,Foerster St & Teresita Blvd,36
14664,1,Folsom St & 11th St,27
14665,1,Folsom St & 11th St,27
14666,2,Folsom St & 14th St,12,27
14667,2,Folsom St & 14th St,27,12
14669,1,Folsom St & 16th St,12
14668,2,Folsom St & 16th St,27,12
14672,1,Folsom St & 18th St,12
14671,1,Folsom St & 18th St,12
14655,1,Folsom St & 1st St,12
17732,1,Folsom St & 20st,12
17733,1,Folsom St & 20th St,12
14676,1,Folsom St & 22nd St,12
14675,1,Folsom St & 22nd St,12
17312,1,Folsom St & 24th St,67
14677,0,Folsom St & 24th St
14681,2,Folsom St & 25th St,67,12
14680,2,Folsom St & 25th St,67,12
17024,1,Folsom St & 2nd St,12
14657,1,Folsom St & 3rd St,12
14658,0,Folsom St & 4th St
14659,1,Folsom St & 5th St,12
14660,1,Folsom St & 6th St,12
14661,1,Folsom St & 7th St,12
14662,2,Folsom St & 8th St,27,12
14663,2,Folsom St & 9th St,27,12
18002,1,Folsom St & Beale St,12
14686,1,Folsom St & Bessie St,67
17746,0,Folsom St & Cesar Chavez St
17552,1,Folsom St & Cesar Chavez St,12
14688,0,Folsom St & Cortland Ave
14687,0,Folsom St & Cortland Ave
14690,1,Folsom St & Crescent Ave,67
14689,1,Folsom St & Crescent Ave,67
14695,1,Folsom St & Ogden St,67
14696,1,Folsom St & Ogden St,67
14697,1,Folsom St & Precita Ave,67
14698,1,Folsom St & Stoneman St,67
14699,1,Folsom St & Stoneman St,67
14700,1,Folsom St & Tompkins St,67
14701,1,Folsom St & Tompkins St,67
14702,1,Font Blvd & Arballo Dr,57
14703,1,Font Blvd & Arballo Dr,57
14706,1,Font Blvd & Cambon Dr,57
14705,1,Font Blvd & Cambon Dr,57
14704,1,Font Blvd & Chumasero Dr,57
14707,1,Font Blvd & Gonzalez Dr,57
17236,1,Font Blvd & Gonzalez Dr,57
17790,1,Font Blvd & Juan Bautisa Cir,57
14709,1,Font Blvd & Juan Bautista Cir,57
17806,1,Font Blvd & Mary Ward Hall,57
17808,1,Font Blvd & Mary Ward Hall,57
14710,1,Font Blvd & Serrano Dr,57
17789,1,Font Blvd & Serrano Dr,57
17788,1,Font Blvd & Tapia Dr,57
14712,1,Font Blvd & Tapia Dr,57
16993,3,Forest Hill Station Outbound,M,K,L
